objName,objGroup,transX,transY,transZ,scaleX,scaleY,scaleZ,rotateX,rotateY,rotateZ,light1,light2,light3,light4,shadow,shader1,shader2,shader3,shader4,misc1,misc2,misc3,misc4
pasted__planarTrimmedSurface104,28,24.09308789,-1.371792717,-18.21925684,0.03753991544,0.03753991544,0.03753991544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface108,28,30.54334389,-1.901717296,-15.45237456,0.04507182306,0.04507182306,0.04507182306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface128,28,25.71260014,-3.33945639,-9.894908593,0.04507182306,0.04507182306,0.04507182306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface135,28,24.5315195,-3.33945639,-9.172063165,0.04507182306,0.04507182306,0.04507182306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface138,28,24.46054654,-2.235760475,-11.80213963,0.03809458329,0.03809458329,0.03809458329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface139,28,55.63535528,-2.304859387,-11.58910802,0.04154491091,0.04154491091,0.04154491091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface145,28,57.103378,-2.397980135,-12.34725575,0.04154491091,0.04154491091,0.04154491091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface153,28,65.41118577,-2.680862066,-12.34725575,0.04154491091,0.04154491091,0.04154491091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface156,28,65.41118577,-2.241702945,-16.41581007,0.04154491091,0.04154491091,0.04154491091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface161,28,56.58868519,-2.53640087,-10.94647762,0.03312639611,0.03312639611,0.03312639611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface165,28,58.65780889,-1.426552719,-16.74750536,0.03581812842,0.03581812842,0.03581812842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface166,28,56.80790792,-1.383452622,-16.08702427,0.03164676117,0.03164676117,0.03164676117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface170,28,57.5490315,-1.248840922,-17.72685017,0.02934855245,0.02934855245,0.02934855245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface175,28,64.09431271,-2.473289708,-12.17936765,0.04154491091,0.04154491091,0.04154491091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface178,28,63.15643412,-1.820669415,-16.80450011,0.03381955574,0.03381955574,0.03381955574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface181,28,56.07652448,-1.236612261,-15.43082605,0.02378065439,0.02378065439,0.02378065439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface188,28,62.92771446,-2.451320818,-11.95418417,0.03423069285,0.03423069285,0.03423069285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface191,28,63.29390925,-2.145805391,-14.3378317,0.03699743725,0.03699743725,0.03699743725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface197,28,55.35857633,-2.447044745,-10.94647762,0.03312639611,0.03312639611,0.03312639611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface199,28,54.98537724,-2.979940607,-9.016024501,0.03043739276,0.03043739276,0.03043739276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface202,28,59.65522419,-1.426552719,-17.1296885,0.02953215275,0.02953215275,0.02953215275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface205,28,52.88778169,-2.716717733,-9.108131359,0.02995073786,0.02995073786,0.02995073786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface211,28,52.76040755,-1.6771829,-13.36838741,0.03394521756,0.03394521756,0.03394521756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface216,28,81.42129733,-2.095735479,-11.51964909,0.04154491091,0.04154491091,0.04154491091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface231,28,92.05901547,-2.543008139,-11.51964909,0.04154491091,0.04154491091,0.04154491091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface232,28,92.34636024,-2.503913902,-10.60647912,0.04154491091,0.04154491091,0.04154491091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface233,28,90.70007813,-2.398658197,-11.06418024,0.03423777217,0.03423777217,0.03423777217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface234,28,91.1058625,-1.804602411,-14.46313383,0.04154491091,0.04154491091,0.04154491091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface235,28,86.93689963,-1.791551448,-14.46313383,0.04154491091,0.04154491091,0.04154491091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface236,28,83.33157953,-1.714188183,-13.45817495,0.04154491091,0.04154491091,0.04154491091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface237,28,84.689235,-1.74444545,-12.4335987,0.04154491091,0.04154491091,0.04154491091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface238,28,92.39002773,-1.694660292,-14.91246669,0.04154491091,0.04154491091,0.04154491091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface239,28,90.30516267,-1.442989762,-15.93305839,0.04154491091,0.04154491091,0.04154491091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface240,28,93.7937688,-2.508025599,-10.0216263,0.04154491091,0.04154491091,0.04154491091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface241,28,93.14956629,-2.280376686,-12.98720049,0.04154491091,0.04154491091,0.04154491091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface244,28,85.52486443,-2.607482526,-10.75813632,0.04154491091,0.04154491091,0.04154491091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface245,28,86.84577778,-2.427589465,-11.07715395,0.03584501083,0.03584501083,0.03584501083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface257,28,88.54905823,-1.997415042,-12.98720049,0.04154491091,0.04154491091,0.04154491091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface261,28,85.32085668,-2.981221668,-8.908103461,0.04154491091,0.04154491091,0.04154491091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface262,28,83.65910663,-3.269611419,-8.908103461,0.04154491091,0.04154491091,0.04154491091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface263,28,82.88220661,-2.734812475,-9.437984343,0.03645549402,0.03645549402,0.03645549402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface270,28,84.9315847,-1.397554745,-15.35233682,0.04154491091,0.04154491091,0.04154491091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface274,28,90.91448491,-3.079683011,-9.601076944,0.03423777217,0.03423777217,0.03423777217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface275,28,92.46012208,-2.38901005,-12.50262337,0.04154491091,0.04154491091,0.04154491091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface280,28,81.03849406,-2.179839065,-13.45817495,0.04154491091,0.04154491091,0.04154491091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface5,29,3.357628309,-1.23161398,-17.04666271,0.03521834621,0.03521834621,0.03521834621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface22,29,0.03222101345,-1.023720157,-16.62167955,0.02335746962,0.02335746962,0.02335746962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface23,29,-3.51935299,-1.083848965,-16.1333203,0.02335746962,0.02335746962,0.02335746962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface24,29,-0.3138385302,-1.421612376,-15.06697475,0.02919977276,0.02919977276,0.02919977276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface25,29,-5.536422568,-1.284781487,-15.67113098,0.02919977276,0.02919977276,0.02919977276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface26,29,-3.493480906,-2.749038655,-9.609924402,0.03668792834,0.03668792834,0.03668792834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface32,29,0.9671275999,-1.610327076,-14.54577908,0.02919977276,0.02919977276,0.02919977276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface35,29,0.8050523908,-1.362337268,-15.25136987,0.02438263072,0.02438263072,0.02438263072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface38,29,3.933838939,-1.442104646,-15.25136987,0.02438263072,0.02438263072,0.02438263072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface43,29,-1.221356156,-1.651293064,-14.34368947,0.02919977276,0.02919977276,0.02919977276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface49,29,-4.830677368,-1.38782668,-15.06697475,0.02919977276,0.02919977276,0.02919977276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface51,29,3.13736915,-1.261098953,-16.71377227,0.02438263072,0.02438263072,0.02438263072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface56,29,3.933838939,-1.564593358,-11.92414167,0.02438263072,0.02438263072,0.02438263072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface59,29,-4.469314891,-1.120135951,-16.1333203,0.02335746962,0.02335746962,0.02335746962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface63,29,-2.870777255,-0.614763699,-17.61361042,0.02335746962,0.02335746962,0.02335746962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface64,29,0.04546964782,-1.747291843,-14.31082587,0.02919977276,0.02919977276,0.02919977276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface74,29,5.752974859,-2.284299338,-10.00446231,0.03354738459,0.03354738459,0.03354738459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface100,29,25.69514487,-1.418864859,-15.48018527,0.02919977276,0.02919977276,0.02919977276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface101,29,29.51497717,-1.54194085,-15.60076754,0.02919977276,0.02919977276,0.02919977276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface102,29,34.27533057,-1.66913352,-15.60076754,0.02919977276,0.02919977276,0.02919977276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface105,29,22.8459969,-1.604552704,-15.48018527,0.02919977276,0.02919977276,0.02919977276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface113,29,30.88936059,-1.542050335,-17.12515999,0.02919977276,0.02919977276,0.02919977276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface114,29,35.50842842,-2.017591467,-12.63222885,0.02919977276,0.02919977276,0.02919977276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface115,29,26.91986674,-1.282625914,-16.41753507,0.03651929325,0.03651929325,0.03651929325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface120,29,35.47762715,-1.745869092,-13.58906956,0.02919977276,0.02919977276,0.02919977276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface121,29,32.45242445,-2.391651946,-13.86711378,0.02919977276,0.02919977276,0.02919977276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface125,29,25.09887872,-1.128065482,-16.86433741,0.02432022772,0.02432022772,0.02432022772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface126,29,34.8186984,-1.745869092,-14.91647875,0.02919977276,0.02919977276,0.02919977276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface134,29,28.29497467,-1.668151648,-14.57956773,0.02257887412,0.02257887412,0.02257887412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface141,29,54.63967732,-2.084053046,-12.63222885,0.02919977276,0.02919977276,0.02919977276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface151,29,54.76020213,-2.525601163,-11.10383152,0.02919977276,0.02919977276,0.02919977276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface154,29,54.00288386,-2.538875754,-10.67842901,0.02919977276,0.02919977276,0.02919977276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface155,29,63.77121124,-2.538875754,-11.35835419,0.02418126245,0.02418126245,0.02418126245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface160,29,63.56592736,-1.692021932,-17.39753234,0.03232742814,0.03232742814,0.03232742814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface163,29,56.23080869,-2.019989133,-13.40445673,0.02582023541,0.02582023541,0.02582023541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface167,29,56.32790457,-1.197123649,-16.13863078,0.02582023541,0.02582023541,0.02582023541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface169,29,55.87530156,-1.090069731,-15.68172463,0.02198939836,0.02198939836,0.02198939836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface180,29,65.21854401,-1.897525212,-17.88660986,0.03232742814,0.03232742814,0.03232742814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface189,29,66.00127317,-2.297486193,-17.19183443,0.03232742814,0.03232742814,0.03232742814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface192,29,62.53529949,-1.574135849,-17.60469046,0.03232742814,0.03232742814,0.03232742814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface194,29,55.28829453,-2.726662955,-9.636301025,0.02497790558,0.02497790558,0.02497790558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface198,29,55.97171852,-2.556242723,-9.699398274,0.0201481264,0.0201481264,0.0201481264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface207,29,52.41316797,-1.878291718,-11.91717902,0.02216027512,0.02216027512,0.02216027512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface209,29,52.23026797,-2.056188586,-10.79701015,0.02273038102,0.02273038102,0.02273038102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface212,29,63.00780129,-2.537492192,-11.09430934,0.02216027512,0.02216027512,0.02216027512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface217,29,83.39844735,-1.753823014,-12.34694458,0.03232742814,0.03232742814,0.03232742814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface246,29,82.24183745,-2.462813818,-9.214356338,0.03232742814,0.03232742814,0.03232742814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface247,29,90.60617036,-1.63914619,-14.95327863,0.03232742814,0.03232742814,0.03232742814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface248,29,86.07331632,-1.783947127,-13.54974474,0.03232742814,0.03232742814,0.03232742814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface249,29,83.08360464,-1.820588989,-10.85849362,0.03232742814,0.03232742814,0.03232742814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface251,29,84.01896312,-1.338290554,-15.40818233,0.02609840456,0.02609840456,0.02609840456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface259,29,91.69140948,-1.418147179,-15.7276352,0.03232742814,0.03232742814,0.03232742814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface269,29,83.20127225,-1.282649688,-15.72714555,0.03207557899,0.03207557899,0.03207557899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface279,29,89.77919612,-2.935755425,-9.227461952,0.02609840456,0.02609840456,0.02609840456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface285,29,79.87609833,-1.820588989,-15.71430339,0.03232742814,0.03232742814,0.03232742814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface8,21,-2.310590121,-1.435005368,-15.62154651,0.0900426568,0.0900426568,0.0900426568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface6,22,2.530026612,-1.343402754,-15.83053686,0.02871853202,0.02871853202,0.02871853202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface7,22,-5.231479639,-1.290150811,-15.83053686,0.03590177457,0.03590177457,0.03590177457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface9,24,-3.997089202,-2.243460951,-11.20813904,0.03912801129,0.03912801129,0.03912801129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface10,21,-1.068034132,-1.239535798,-15.72127718,0.05960541379,0.05960541379,0.05960541379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface11,24,-4.283089808,-2.106694424,-11.92217235,0.0325772933,0.0325772933,0.0325772933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface12,24,-3.603910634,-0.7804695952,-17.24418298,0.01919017876,0.01919017876,0.01919017876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface13,24,1.767165187,-1.498930757,-14.36073138,0.02961179545,0.02961179545,0.02961179545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface14,21,-5.887015897,-1.928091199,-11.81145543,0.08578457976,0.08578457976,0.08578457976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface15,24,-4.334733384,-2.651721126,-9.771231187,0.03912801129,0.03912801129,0.03912801129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface16,24,1.655943373,-2.156804216,-12.73080799,0.03840323924,0.03840323924,0.03840323924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface111,22,29.23154564,-3.277583133,-11.55760843,0.03199012671,0.03199012671,0.03199012671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface112,22,33.58811167,-2.612687542,-12.13756021,0.03199012671,0.03199012671,0.03199012671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface26,24,29.1310547,-1.470459056,-16.79117481,0.03526027348,0.03526027348,0.03526027348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface27,24,24.74096062,-1.470459056,-15.48050408,0.03166695882,0.03166695882,0.03166695882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface28,24,30.09291331,-1.614097419,-16.49937981,0.03166695882,0.03166695882,0.03166695882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface131,22,26.61262343,-3.365676964,-9.437992044,0.03199012671,0.03199012671,0.03199012671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface140,22,54.45765248,-2.978200157,-9.744741895,0.02097816247,0.02097816247,0.02097816247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface31,24,62.84049753,-2.183313539,-13.60900124,0.03166695882,0.03166695882,0.03166695882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface32,26,57.17753305,-1.802231094,-14.7642948,0.029612056,0.029612056,0.029612056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface33,24,57.75344319,-1.793130467,-15.01470757,0.02617567284,0.02617567284,0.02617567284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface34,24,57.3651192,-1.6151723,-15.67252168,0.02065249284,0.02065249284,0.02065249284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface35,24,56.82588591,-1.905100585,-14.12452463,0.02617567284,0.02617567284,0.02617567284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface36,24,56.01890064,-2.028994001,-13.12566898,0.02617567284,0.02617567284,0.02617567284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface37,24,57.33454429,-1.380478332,-17.03512957,0.02617567284,0.02617567284,0.02617567284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface38,24,55.67256638,-1.74767574,-14.12452463,0.02617567284,0.02617567284,0.02617567284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface39,26,56.46437106,-1.434353789,-15.2976965,0.0259943079,0.0259943079,0.0259943079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface182,22,62.74133914,-2.322262499,-12.552943,0.02127965255,0.02127965255,0.02127965255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface183,22,61.65182217,-2.429583732,-12.14062013,0.02127965255,0.02127965255,0.02127965255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface186,22,56.43582426,-2.660696282,-9.732253709,0.01749163841,0.01749163841,0.01749163841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface43,24,63.25927267,-1.88541059,-15.98633399,0.02488526576,0.02488526576,0.02488526576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface220,22,78.90136823,-2.429583732,-12.14062013,0.02127965255,0.02127965255,0.02127965255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface46,24,78.72454382,-2.183313539,-11.92403741,0.03166695882,0.03166695882,0.03166695882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface47,26,78.11919637,-1.802231094,-11.44664257,0.029612056,0.029612056,0.029612056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface252,22,91.67324156,-1.735464039,-14.59321878,0.02127965255,0.02127965255,0.02127965255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface253,22,92.75323937,-1.833461396,-14.59321878,0.02127965255,0.02127965255,0.02127965255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface254,22,93.37442031,-2.360797846,-11.54425404,0.02127965255,0.02127965255,0.02127965255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface52,24,87.40263963,-1.762875554,-15.35142968,0.03166695882,0.03166695882,0.03166695882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface53,24,86.54039672,-2.629085855,-10.70606159,0.03166695882,0.03166695882,0.03166695882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface54,24,88.08733688,-2.593753333,-10.64721322,0.03166695882,0.03166695882,0.03166695882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface55,26,91.62956759,-1.997591394,-13.9329271,0.029612056,0.029612056,0.029612056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface271,22,85.58455157,-1.693451868,-13.43081622,0.02127965255,0.02127965255,0.02127965255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface56,24,90.08295172,-2.803511465,-10.16071253,0.03166695882,0.03166695882,0.03166695882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasted__planarTrimmedSurface284,22,81.40687258,-1.904316329,-14.23003737,0.02127965255,0.02127965255,0.02127965255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planarTrimmedSurface57,24,79.36963189,-2.057759689,-14.88813326,0.03166695882,0.03166695882,0.03166695882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
